tran_proto, avg_sent_len, avg_rec_len, avg_sent_ttl, average_rec_ttl, label
6 , 39 , 22 , 42 , 77 , 4
6 , 41 , 495 , 32 , 27 , 4
6 , 44 , 160 , 27 , 68 , 4
6 , 31 , 964 , 29 , 65 , 4
6 , 68 , 420 , 34 , 25 , 4
6 , 74 , 293 , 33 , 26 , 4
6 , 17 , 34 , 21 , 30 , 4
6 , 60 , 0 , 64 , 0 , 4
6 , 20 , 28 , 25 , 30 , 4
6 , 26 , 26 , 32 , 116 , 4
6 , 26 , 26 , 32 , 60 , 4
6 , 20 , 20 , 32 , 113 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 35 , 35 , 32 , 60 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 26 , 26 , 32 , 27 , 4
6 , 26 , 26 , 32 , 27 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 30 , 877 , 30 , 28 , 4
6 , 108 , 194 , 38 , 19 , 4
6 , 36 , 113 , 24 , 75 , 4
6 , 90 , 316 , 40 , 21 , 4
6 , 75 , 364 , 32 , 27 , 4
6 , 15 , 1156 , 20 , 38 , 4
6 , 65 , 288 , 32 , 122 , 4
6 , 90 , 359 , 35 , 103 , 4
6 , 32 , 870 , 25 , 143 , 4
6 , 431 , 95 , 38 , 92 , 4
6 , 48 , 168 , 37 , 23 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 26 , 26 , 32 , 27 , 4
6 , 26 , 26 , 32 , 27 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 62 , 637 , 28 , 64 , 4
6 , 144 , 342 , 34 , 106 , 4
6 , 105 , 312 , 37 , 94 , 4
6 , 101 , 309 , 37 , 94 , 4
6 , 165 , 255 , 42 , 40 , 4
6 , 100 , 120 , 37 , 23 , 4
6 , 33 , 569 , 35 , 24 , 4
6 , 166 , 341 , 42 , 79 , 4
6 , 166 , 341 , 42 , 79 , 4
6 , 37 , 20 , 42 , 79 , 4
6 , 119 , 327 , 35 , 103 , 4
6 , 33 , 1097 , 28 , 130 , 4
6 , 26 , 26 , 32 , 116 , 4
6 , 34 , 17 , 42 , 79 , 4
6 , 20 , 20 , 32 , 113 , 4
6 , 26 , 26 , 32 , 27 , 4
6 , 26 , 26 , 32 , 116 , 4
6 , 26 , 26 , 32 , 116 , 4
6 , 30 , 26 , 29 , 30 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 26 , 26 , 32 , 27 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 26 , 26 , 32 , 27 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 26 , 26 , 32 , 60 , 4
6 , 31 , 20 , 38 , 95 , 4
6 , 39 , 58 , 25 , 72 , 4
6 , 32 , 26 , 35 , 103 , 4
6 , 32 , 26 , 35 , 102 , 4
6 , 26 , 26 , 32 , 115 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 32 , 26 , 35 , 102 , 4
6 , 47 , 30 , 42 , 40 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 41 , 657 , 20 , 83 , 4
6 , 40 , 517 , 31 , 62 , 4
6 , 50 , 32 , 42 , 19 , 4
6 , 50 , 32 , 42 , 79 , 4
6 , 47 , 262 , 27 , 69 , 4
6 , 43 , 157 , 26 , 71 , 4
6 , 48 , 242 , 33 , 58 , 4
6 , 69 , 326 , 37 , 17 , 4
6 , 65 , 204 , 34 , 19 , 4
6 , 47 , 30 , 42 , 40 , 4
6 , 47 , 30 , 42 , 40 , 4
6 , 50 , 32 , 42 , 19 , 4
6 , 67 , 217 , 36 , 51 , 4
6 , 33 , 20 , 42 , 35 , 4
6 , 34 , 944 , 29 , 30 , 4
6 , 79 , 518 , 32 , 27 , 4
6 , 80 , 345 , 31 , 28 , 4
6 , 34 , 17 , 42 , 18 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 35 , 27 , 38 , 19 , 4
6 , 32 , 25 , 36 , 21 , 4
6 , 31 , 23 , 40 , 18 , 4
6 , 34 , 17 , 42 , 18 , 4
6 , 34 , 26 , 36 , 99 , 4
6 , 20 , 20 , 32 , 113 , 4
6 , 26 , 26 , 32 , 27 , 4
6 , 26 , 26 , 32 , 116 , 4
6 , 26 , 26 , 32 , 116 , 4
6 , 50 , 32 , 42 , 19 , 4
6 , 26 , 26 , 32 , 60 , 4
6 , 29 , 29 , 32 , 28 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 115 , 4
6 , 47 , 30 , 42 , 18 , 4
6 , 35 , 35 , 32 , 60 , 4
6 , 39 , 26 , 42 , 18 , 4
6 , 64 , 145 , 36 , 51 , 4
6 , 60 , 129 , 21 , 80 , 4
6 , 29 , 1118 , 28 , 31 , 4
6 , 87 , 153 , 36 , 23 , 4
6 , 87 , 345 , 35 , 24 , 4
6 , 88 , 260 , 35 , 24 , 4
6 , 59 , 487 , 33 , 27 , 4
6 , 69 , 508 , 32 , 26 , 4
6 , 79 , 301 , 32 , 26 , 4
