tran_proto, avg_sent_len, avg_rec_len, avg_sent_ttl, average_rec_ttl, label
6 , 119 , 537 , 34 , 23 , 4
6 , 32 , 25 , 36 , 23 , 4
6 , 69 , 264 , 35 , 24 , 4
6 , 39 , 26 , 42 , 18 , 4
6 , 29 , 29 , 32 , 28 , 4
6 , 39 , 26 , 42 , 18 , 4
6 , 151 , 313 , 37 , 20 , 4
6 , 31 , 20 , 38 , 95 , 4
6 , 31 , 20 , 38 , 95 , 4
6 , 50 , 32 , 42 , 79 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 50 , 32 , 42 , 79 , 4
6 , 50 , 32 , 42 , 81 , 4
6 , 40 , 22 , 36 , 105 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 26 , 26 , 32 , 115 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 42 , 28 , 42 , 18 , 4
6 , 37 , 59 , 24 , 74 , 4
6 , 17 , 34 , 21 , 32 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 39 , 26 , 42 , 18 , 4
6 , 50 , 32 , 42 , 79 , 4
6 , 42 , 28 , 42 , 18 , 4
6 , 26 , 26 , 32 , 27 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 21 , 27 , 27 , 28 , 4
6 , 26 , 26 , 32 , 60 , 4
6 , 21 , 25 , 28 , 27 , 4
6 , 36 , 782 , 24 , 33 , 4
6 , 41 , 682 , 27 , 30 , 4
6 , 62 , 242 , 34 , 24 , 4
6 , 81 , 35 , 38 , 21 , 4
6 , 30 , 923 , 20 , 36 , 4
6 , 26 , 26 , 32 , 28 , 4
6 , 63 , 240 , 37 , 22 , 4
6 , 48 , 14 , 45 , 68 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 26 , 26 , 32 , 27 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 60 , 4
6 , 26 , 26 , 32 , 28 , 4
6 , 50 , 32 , 42 , 40 , 4
6 , 47 , 30 , 42 , 40 , 4
6 , 26 , 26 , 32 , 25 , 4
6 , 20 , 20 , 32 , 28 , 4
6 , 47 , 30 , 42 , 40 , 4
6 , 26 , 26 , 32 , 23 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 32 , 26 , 35 , 102 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 33 , 1046 , 28 , 29 , 4
6 , 46 , 682 , 30 , 28 , 4
6 , 39 , 26 , 42 , 18 , 4
6 , 42 , 28 , 42 , 18 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 60 , 4
6 , 26 , 26 , 32 , 28 , 4
6 , 47 , 17 , 42 , 19 , 4
6 , 26 , 26 , 32 , 25 , 4
6 , 20 , 20 , 32 , 28 , 4
6 , 26 , 26 , 32 , 22 , 4
6 , 239 , 77 , 38 , 92 , 4
6 , 33 , 27 , 35 , 24 , 4
6 , 31 , 17 , 36 , 24 , 4
6 , 31 , 17 , 36 , 24 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 107 , 346 , 36 , 98 , 4
6 , 87 , 162 , 36 , 102 , 4
6 , 108 , 388 , 33 , 110 , 4
6 , 86 , 662 , 34 , 50 , 4
6 , 86 , 147 , 36 , 21 , 4
6 , 30 , 1238 , 24 , 67 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 42 , 411 , 33 , 27 , 4
6 , 57 , 198 , 37 , 23 , 4
6 , 36 , 748 , 25 , 33 , 4
6 , 56 , 190 , 38 , 22 , 4
6 , 56 , 190 , 38 , 22 , 4
6 , 59 , 205 , 38 , 21 , 4
6 , 63 , 222 , 39 , 21 , 4
6 , 56 , 190 , 38 , 22 , 4
6 , 59 , 205 , 38 , 21 , 4
6 , 26 , 26 , 32 , 27 , 4
6 , 25 , 1300 , 19 , 37 , 4
6 , 60 , 213 , 37 , 22 , 4
6 , 353 , 0 , 64 , 0 , 4
6 , 22 , 29 , 27 , 27 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 34 , 17 , 42 , 18 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 34 , 559 , 33 , 25 , 4
6 , 62 , 241 , 34 , 24 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 47 , 17 , 42 , 79 , 4
6 , 35 , 41 , 32 , 26 , 4
6 , 37 , 44 , 32 , 22 , 4
6 , 35 , 41 , 32 , 27 , 4
6 , 39 , 26 , 42 , 18 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 115 , 4
6 , 26 , 26 , 32 , 115 , 4
6 , 40 , 22 , 36 , 102 , 4
6 , 40 , 22 , 36 , 105 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 35 , 35 , 32 , 60 , 4
6 , 35 , 35 , 32 , 60 , 4
6 , 35 , 41 , 32 , 22 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 33 , 17 , 36 , 24 , 4
6 , 47 , 30 , 42 , 40 , 4
6 , 37 , 37 , 32 , 60 , 4
6 , 26 , 26 , 32 , 116 , 4
6 , 26 , 26 , 32 , 55 , 4
6 , 37 , 37 , 32 , 60 , 4
6 , 32 , 15 , 40 , 21 , 4
6 , 39 , 26 , 42 , 18 , 4
6 , 39 , 26 , 42 , 18 , 4
6 , 39 , 26 , 42 , 18 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 60 , 4
6 , 47 , 17 , 42 , 79 , 4
6 , 34 , 15 , 40 , 21 , 4
6 , 49 , 439 , 31 , 28 , 4
6 , 40 , 276 , 25 , 32 , 4
6 , 27 , 776 , 21 , 37 , 4
6 , 20 , 20 , 32 , 28 , 4
6 , 26 , 26 , 32 , 25 , 4
6 , 23 , 566 , 32 , 28 , 4
6 , 90 , 165 , 25 , 72 , 4
6 , 37 , 37 , 32 , 60 , 4
6 , 42 , 19 , 40 , 45 , 4
6 , 38 , 22 , 36 , 51 , 4
6 , 40 , 19 , 40 , 45 , 4
6 , 26 , 26 , 32 , 115 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 26 , 26 , 32 , 116 , 4
6 , 265 , 631 , 32 , 55 , 4
6 , 31 , 17 , 36 , 24 , 4
6 , 33 , 17 , 36 , 24 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 279 , 516 , 29 , 123 , 4
6 , 26 , 26 , 32 , 60 , 4
6 , 35 , 23 , 38 , 22 , 4
6 , 98 , 275 , 32 , 115 , 4
6 , 49 , 196 , 33 , 98 , 4
6 , 63 , 375 , 36 , 102 , 4
6 , 63 , 375 , 36 , 102 , 4
6 , 58 , 331 , 36 , 104 , 4
6 , 58 , 331 , 36 , 104 , 4
6 , 36 , 864 , 30 , 125 , 4
6 , 166 , 341 , 42 , 79 , 4
6 , 37 , 773 , 26 , 33 , 4
6 , 78 , 341 , 33 , 113 , 4
6 , 29 , 1149 , 26 , 140 , 4
6 , 36 , 81 , 30 , 63 , 4
6 , 26 , 26 , 32 , 25 , 4
6 , 20 , 20 , 32 , 28 , 4
6 , 60 , 263 , 33 , 102 , 4
6 , 109 , 179 , 38 , 22 , 4
6 , 26 , 26 , 32 , 25 , 4
6 , 134 , 370 , 32 , 115 , 4
6 , 186 , 135 , 37 , 96 , 4
6 , 38 , 929 , 26 , 134 , 4
6 , 17 , 34 , 21 , 74 , 4
6 , 26 , 26 , 32 , 115 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 20 , 28 , 25 , 66 , 4
6 , 19 , 28 , 24 , 69 , 4
6 , 19 , 28 , 24 , 69 , 4
6 , 26 , 24 , 32 , 55 , 4
6 , 19 , 28 , 24 , 69 , 4
6 , 239 , 79 , 35 , 103 , 4
6 , 20 , 28 , 25 , 66 , 4
6 , 35 , 777 , 33 , 25 , 4
6 , 26 , 26 , 32 , 55 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 60 , 4
6 , 121 , 718 , 32 , 115 , 4
6 , 34 , 1062 , 31 , 119 , 4
6 , 84 , 45 , 42 , 18 , 4
6 , 27 , 21 , 36 , 98 , 4
6 , 81 , 619 , 35 , 104 , 4
6 , 29 , 690 , 32 , 116 , 4
6 , 36 , 96 , 29 , 64 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 77 , 168 , 34 , 98 , 4
6 , 26 , 26 , 32 , 25 , 4
6 , 20 , 20 , 32 , 28 , 4
6 , 26 , 26 , 32 , 22 , 4
6 , 64 , 464 , 34 , 105 , 4
6 , 383 , 331 , 32 , 115 , 4
6 , 357 , 442 , 32 , 115 , 4
6 , 26 , 26 , 32 , 27 , 4
6 , 41 , 49 , 30 , 64 , 4
6 , 37 , 20 , 42 , 35 , 4
6 , 31 , 20 , 38 , 19 , 4
6 , 33 , 23 , 35 , 23 , 4
6 , 33 , 23 , 38 , 21 , 4
6 , 33 , 16 , 42 , 18 , 4
6 , 39 , 255 , 25 , 71 , 4
6 , 64 , 159 , 37 , 44 , 4
6 , 85 , 124 , 36 , 51 , 4
6 , 74 , 115 , 32 , 60 , 4
6 , 25 , 1058 , 24 , 74 , 4
6 , 73 , 315 , 34 , 106 , 4
6 , 72 , 268 , 33 , 110 , 4
6 , 32 , 877 , 32 , 60 , 4
6 , 110 , 215 , 38 , 95 , 4
6 , 36 , 18 , 42 , 79 , 4
6 , 27 , 21 , 36 , 98 , 4
6 , 34 , 23 , 35 , 19 , 4
6 , 57 , 420 , 28 , 30 , 4
6 , 71 , 294 , 33 , 114 , 4
6 , 114 , 267 , 39 , 43 , 4
6 , 108 , 178 , 38 , 22 , 4
6 , 45 , 17 , 42 , 15 , 4
6 , 35 , 35 , 32 , 60 , 4
6 , 26 , 26 , 32 , 55 , 4
6 , 33 , 20 , 42 , 77 , 4
6 , 188 , 345 , 32 , 115 , 4
6 , 39 , 17 , 42 , 79 , 4
6 , 34 , 22 , 36 , 102 , 4
6 , 34 , 22 , 36 , 102 , 4
6 , 34 , 22 , 36 , 102 , 4
6 , 34 , 22 , 36 , 102 , 4
6 , 34 , 22 , 36 , 102 , 4
6 , 220 , 213 , 36 , 99 , 4
6 , 34 , 17 , 42 , 40 , 4
6 , 31 , 17 , 36 , 24 , 4
6 , 31 , 17 , 36 , 24 , 4
6 , 30 , 18 , 38 , 22 , 4
6 , 30 , 23 , 38 , 20 , 4
6 , 24 , 16 , 38 , 22 , 4
6 , 33 , 23 , 40 , 16 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 115 , 4
6 , 26 , 26 , 32 , 115 , 4
6 , 47 , 30 , 42 , 40 , 4
6 , 26 , 26 , 32 , 116 , 4
6 , 47 , 30 , 42 , 40 , 4
6 , 50 , 32 , 42 , 40 , 4
6 , 26 , 26 , 32 , 26 , 4
6 , 50 , 32 , 42 , 40 , 4
6 , 26 , 26 , 32 , 24 , 4
6 , 47 , 30 , 42 , 18 , 4
6 , 39 , 26 , 42 , 18 , 4
6 , 25 , 898 , 22 , 78 , 4
6 , 34 , 149 , 23 , 76 , 4
6 , 26 , 27 , 30 , 122 , 4
6 , 26 , 26 , 32 , 115 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 27 , 29 , 123 , 4
6 , 26 , 27 , 29 , 123 , 4
6 , 188 , 64 , 37 , 96 , 4
6 , 26 , 26 , 32 , 26 , 4
6 , 51 , 1060 , 24 , 74 , 4
6 , 28 , 23 , 35 , 21 , 4
6 , 26 , 26 , 32 , 60 , 4
6 , 26 , 26 , 32 , 60 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 119 , 4
6 , 26 , 26 , 32 , 57 , 4
6 , 26 , 26 , 32 , 27 , 4
6 , 26 , 26 , 32 , 55 , 4
6 , 30 , 1038 , 22 , 78 , 4
6 , 29 , 29 , 32 , 28 , 4
6 , 39 , 26 , 42 , 18 , 4
6 , 50 , 32 , 42 , 77 , 4
6 , 46 , 385 , 35 , 24 , 4
6 , 39 , 26 , 42 , 18 , 4
6 , 35 , 35 , 32 , 60 , 4
6 , 50 , 32 , 42 , 79 , 4
6 , 41 , 55 , 28 , 67 , 4
6 , 50 , 32 , 42 , 77 , 4
6 , 50 , 32 , 42 , 77 , 4
6 , 36 , 535 , 34 , 24 , 4
6 , 39 , 26 , 42 , 18 , 4
6 , 38 , 22 , 36 , 51 , 4
6 , 38 , 22 , 36 , 51 , 4
6 , 47 , 30 , 42 , 40 , 4
6 , 42 , 19 , 40 , 45 , 4
6 , 47 , 17 , 42 , 40 , 4
