tran_proto, avg_sent_len, avg_rec_len, avg_sent_ttl, average_rec_ttl, label
0 , 33 , 1109 , 31 , 121 , 4
0 , 52 , 0 , 64 , 0 , 4
0 , 55 , 863 , 23 , 151 , 4
0 , 30 , 1170 , 30 , 127 , 4
0 , 74 , 201 , 36 , 103 , 4
0 , 332 , 55 , 39 , 89 , 4
0 , 209 , 118 , 32 , 112 , 4
0 , 40 , 1227 , 27 , 138 , 4
0 , 26 , 26 , 32 , 121 , 4
0 , 64 , 975 , 27 , 139 , 4
0 , 63 , 906 , 29 , 130 , 4
0 , 26 , 26 , 32 , 121 , 4
0 , 428 , 158 , 34 , 101 , 4
0 , 285 , 218 , 42 , 71 , 4
0 , 78 , 36 , 32 , 108 , 4
0 , 30 , 1307 , 27 , 136 , 4
0 , 49 , 644 , 30 , 126 , 4
0 , 43 , 888 , 30 , 128 , 4
0 , 26 , 26 , 32 , 121 , 4
0 , 26 , 26 , 32 , 57 , 4
0 , 348 , 56 , 39 , 90 , 4
0 , 20 , 20 , 32 , 107 , 4
0 , 48 , 420 , 34 , 110 , 4
0 , 174 , 98 , 32 , 112 , 4
0 , 143 , 214 , 40 , 86 , 4
0 , 25 , 20 , 32 , 107 , 4
0 , 26 , 26 , 32 , 116 , 4
0 , 31 , 20 , 38 , 48 , 4
0 , 26 , 26 , 32 , 27 , 4
0 , 31 , 20 , 38 , 22 , 4
0 , 31 , 20 , 38 , 48 , 4
0 , 31 , 20 , 38 , 48 , 4
0 , 31 , 20 , 38 , 48 , 4
0 , 31 , 20 , 38 , 48 , 4
0 , 31 , 20 , 38 , 48 , 4
0 , 26 , 26 , 32 , 121 , 4
0 , 26 , 26 , 32 , 121 , 4
0 , 26 , 26 , 32 , 120 , 4
0 , 26 , 26 , 32 , 120 , 4
0 , 26 , 26 , 32 , 120 , 4
0 , 26 , 26 , 32 , 120 , 4
0 , 26 , 26 , 32 , 121 , 4
0 , 20 , 20 , 32 , 107 , 4
0 , 20 , 20 , 32 , 112 , 4
0 , 39 , 26 , 42 , 18 , 4
0 , 35 , 35 , 32 , 60 , 4
0 , 318 , 53 , 39 , 92 , 4
0 , 32 , 516 , 32 , 121 , 4
0 , 26 , 26 , 32 , 121 , 4
0 , 62 , 82 , 34 , 106 , 4
0 , 91 , 202 , 32 , 119 , 4
0 , 26 , 26 , 32 , 120 , 4
0 , 26 , 26 , 32 , 121 , 4
0 , 26 , 26 , 32 , 120 , 4
0 , 26 , 26 , 32 , 120 , 4
0 , 79 , 51 , 32 , 112 , 4
0 , 26 , 26 , 32 , 120 , 4
0 , 26 , 26 , 32 , 121 , 4
0 , 26 , 1052 , 26 , 70 , 4
0 , 32 , 953 , 27 , 69 , 4
0 , 20 , 20 , 32 , 107 , 4
0 , 20 , 20 , 32 , 112 , 4
0 , 87 , 176 , 34 , 106 , 4
0 , 54 , 77 , 34 , 25 , 4
0 , 62 , 41 , 34 , 52 , 4
0 , 118 , 145 , 32 , 121 , 4
0 , 20 , 20 , 32 , 107 , 4
0 , 36 , 23 , 40 , 87 , 4
0 , 26 , 26 , 32 , 27 , 4
0 , 40 , 22 , 36 , 104 , 4
0 , 47 , 30 , 42 , 40 , 4
0 , 37 , 37 , 32 , 121 , 4
0 , 35 , 35 , 32 , 60 , 4
0 , 37 , 37 , 32 , 121 , 4
0 , 47 , 15 , 42 , 18 , 4
0 , 34 , 150 , 25 , 72 , 4
0 , 23 , 18 , 34 , 104 , 4
0 , 23 , 18 , 34 , 99 , 4
0 , 36 , 23 , 40 , 87 , 4
0 , 27 , 24 , 33 , 25 , 4
0 , 98 , 56 , 36 , 48 , 4
0 , 27 , 16 , 38 , 85 , 4
0 , 42 , 35 , 36 , 104 , 4
0 , 50 , 32 , 42 , 81 , 4
0 , 28 , 23 , 34 , 25 , 4
0 , 34 , 26 , 36 , 99 , 4
0 , 129 , 140 , 32 , 121 , 4
0 , 32 , 326 , 23 , 76 , 4
0 , 24 , 1221 , 23 , 76 , 4
0 , 29 , 22 , 36 , 104 , 4
0 , 32 , 21 , 37 , 100 , 4
0 , 29 , 22 , 36 , 104 , 4
0 , 28 , 26 , 32 , 120 , 4
0 , 28 , 26 , 32 , 120 , 4
0 , 32 , 21 , 37 , 100 , 4
0 , 30 , 24 , 34 , 112 , 4
0 , 50 , 32 , 42 , 79 , 4
0 , 39 , 811 , 25 , 72 , 4
0 , 42 , 21 , 40 , 42 , 4
0 , 78 , 179 , 35 , 53 , 4
0 , 63 , 16 , 53 , 40 , 4
0 , 50 , 32 , 42 , 81 , 4
0 , 62 , 324 , 35 , 109 , 4
