tran_proto, avg_sent_len, avg_rec_len, avg_sent_ttl, average_rec_ttl, label
0,28,23,34,25,4
0,34,26,36,99,4
0,129,140,32,121,4
0,32,326,23,76,4
0,24,1221,23,76,4
0,29,22,36,104,4
0,32,21,37,100,4
0,29,22,36,104,4
0,28,26,32,120,4
0,28,26,32,120,4
0,32,21,37,100,4
0,30,24,34,112,4
0,50,32,42,79,4
0,39,811,25,72,4
0,42,21,40,42,4
0,78,179,35,53,4
0,63,16,53,40,4
0,50,32,42,81,4
0,62,324,35,109,4
